Name,Disc.Y,Disc.M,Disc.D,r_Disc.D,RAh,RAm,RAs,DE-,DEd,DEm,DEs,f_DEs,Obs,tFirst,tLast,tNext,z,r_z,Dist,e_Dist,r_Dist,VExt
SN2009iy,2009,09,15,20032MASX.C.......:,13,30,10.54,+,80,30,26.8,a,4,-2114,790,790,0.02499,1999PASP..111..438F,107,9,1999PASP..111..438F,0.08199999999999999
SN2009ko,2009,10,28,2007SDSS6.C...0000:,08,01,58.38,+,15,03,34.7,,4,-1360,61,58,0.01615,2007SDSS6.C...0000:,72,7,2007SDSS6.C...0000:,0.08800000000000001
SN2009ks,2009,09,09,2009CBET.2012A...1R,22,15,48,+,01,11,05.39,,50,-2187,702,1,0.284,2014ApJ...795...44R,1194,84,2009CBET.2012A...1R,0.11699999999999999
SN2009kt,2009,09,15,2009CBET.2012A...1R,02,28,28.368,-,04,04,44.08,,26,-1030,423,42,0.27592,2014ApJ...795...44R,1153,81,2009CBET.2012A...1R,0.07
SN2009ku,2009,09,22,1990MNRAS.243..692M,03,29,53.232,-,28,05,12.12,,56,-2143,442,42,0.079,2014ApJ...795...44R ,341,24,2009CBET.2012A...1R,0.02
SN2009kv,2009,09,30,2009CBET.2012A...1R,02,21,06.6,-,05,01,23.84,,92,-1801,408,27,0.315,2014ApJ...795...44R,1367,96,2009CBET.2012A...1R,0.061
SN2009kw,2009,09,30,2009CBET.2012A...1R,03,38,23.4,-,28,15,11.88,,50,-1388,430,37,0.242,2014ApJ...795...44R,1026,72,2009CBET.2012A...1R,0.036000000000000004
SN2009kx,2009,09,30,2009CBET.2012A...1R,02,21,13.752,-,03,54,35.82,,28,-1051,408,29,0.217,2014ApJ...795...44R,982,69,2009CBET.2012A...1R,0.06
SN2009ky,2009,09,30,2009CBET.2012A...1R,03,34,28.8,-,27,54,30.24,,257,-2151,434,34,0.256,2014ApJ...795...44R,1112,78,2009CBET.2012A...1R,0.022000000000000002
SN2009kz,2009,09,30,2009CBET.2012A...1R,02,22,40.08,-,04,01,38.32,,34,-1440,408,27,0.265,2014ApJ...795...44R,1153,81,2009CBET.2012A...1R,0.066
SN2009L,2009,01,13,2007SDSS6.C...0000:,12,58,48.1,+,27,40,25.6,,92,-1714,474,83,0.02793,2004AJ....128.1558S,129,0,2016AJ....152...50T,0.03
SN2009ly,2009,11,06,2007SDSS6.C...0000:,00,41,12.7,-,09,08,53,,33,-1086,678,316,0.05314,2003SDSS1.C...0000:,223,16,2003SDSS1.C...0000:,0.09
SN2010ai,2010,03,08,2007SDSS6.C...0000:,12,59,24,+,27,59,47.5,,49,-1068,55,20,0.01837,1996ApJ...458..435C,83,7,1996ApJ...458..435C,0.025
SN2010ar,2010,02,13,2014ApJ...795...44R,10,03,26.078,+,01,01,45.91,,45,-2151,368,2,0.098,2014ApJ...795...44R,425,30,2014ApJ...795...44R,0.065
SN2010bb,2010,01,16,2007SDSS6.C...0000:,10,44,38.225,+,57,48,40.04,,25,-2182,5,5,0.11839,2004SDSS2.C...0000:,509,36,2004SDSS2.C...0000:,0.022000000000000002
SN2010bu,2010,04,09,2010CBET.2254A...1D,15,42,58.38,+,02,16,52.6,,3,-1068,395,394,0.039,2010CBET.2254A...1D,169,13,2010CBET.2254A...1D,0.205
SN2010dl,2010,05,24,2007SDSS6.C...0000:,21,35,00.97,-,00,30,47.8,,133,-2468,116,70,0.03003,20096dF...C...0000J,251,0,2016AJ....152...50T,0.105
SN2010ex,2010,07,01,20032MASX.C.......:,23,00,10.81,+,26,05,56.2,,3,-2453,459,460,0.02281,2008AJ....135..588S,93,8,2008AJ....135..588S,0.203
SN2010fa,2010,05,13,2007SDSS6.C...0000:,14,13,01.87,+,54,27,46.6,,18,-373,305,304,0.373,2010CBET.2350A...1C,1599,112,2010CBET.2350A...1C,0.045
SN2010fb,2010,05,31,2007SDSS6.C...0000:,16,08,18.409,+,54,54,29.34,,45,-2209,375,17,0.336,2010CBET.2350A...1C,1439,101,2010CBET.2350A...1C,0.022000000000000002
SN2010fc,2010,05,31,2007SDSS6.C...0000:,16,14,28.674,+,54,43,32.92,,60,-2526,375,17,0.233,2010CBET.2350A...1C,998,70,2010CBET.2350A...1C,0.031
SN2010fe,2010,06,01,2010CBET.2350A...1C,16,08,52.639,+,55,00,17.32,,45,-2210,374,16,0.42682,2018ApJ…857…51J,1842,129,2010CBET.2350A...1C,0.018000000000000002
SN2010fh,2010,06,06,2007SDSS6.C...0000:,14,17,18.567,+,53,58,41.96,,20,-397,281,280,0.387,2010CBET.2350A...1C,1659,116,2010CBET.2350A...1C,0.027999999999999997
SN2010fn,2010,06,06,2007SDSS6.C...0000:,16,18,15.872,+,55,23,04.95,,44,-2215,369,12,0.323,2010CBET.2350A...1C,1383,97,2010CBET.2350A...1C,0.03
SN2010fs,2010,06,15,2007SDSS6.C...0000:,14,14,03.34,+,53,21,43.87,,18,-406,272,271,0.441,2010CBET.2350A...1C,1890,132,2010CBET.2350A...1C,0.026000000000000002
SN2010kn,2010,12,02,2007SDSS6.C...0000:,11,50,17.04,+,43,57,47,,9,-2443,91,92,0.07123,2005SDSS4.C...0000:,308,22,2005SDSS4.C...0000:,0.057999999999999996
SN2011ad,2011,02,11,2007SDSS6.C...0000:,11,45,59.58,+,46,46,50.5,,2,-2514,16,16,0.092,2011CBET.2657A...1Z,397,28,2011CBET.2657A...1Z,0.061
SN2011dp,2011,06,02,20032MASX.C.......:,01,45,24.77,-,03,49,35.3,,2,-2760,185,185,0.0182,1993AJ....106.1273Z,74,7,1993AJ....106.1273Z,0.059000000000000004
SN2011fw,2011,09,23,20032MASX.C.......:,03,20,54.24,+,37,52,05.3,,3,-2142,94,95,0.01682,1999ApJS..121..287H,70,6,1999ApJS..121..287H,0.863
SNF20080322-001,2008,03,22,2004SDSS2.C...0000:,16,14,48.956,+,43,53,29.42,,5,-1407,1226,1226,0.08908,2004SDSS2.C...0000:,382,27,2004SDSS2.C...0000:,0.031
SNF20080322-003,2008,03,22,2007SDSS6.C...0000:,17,04,21.445,+,36,15,29.83,,4,-299,1227,1210,0.03073,2004SDSS2.C...0000:,131,10,2004SDSS2.C...0000:,0.07
SNF20080323-009,2008,03,23,2007SDSS6.C...0000:,16,11,20.256,+,52,50,37.4,,26,-1330,858,858,0.08332,2003SDSS1.C...0000:,357,25,2003SDSS1.C...0000:,0.06
SNF20080623-007,2008,06,23,2013ApJ...770..107C,23,53,42.06,+,31,52,41.5,,4,-604,1231,1204,0.09049,2013ApJ...770..107C,383,27,2013ApJ...770..107C,0.141
SNF20080919-002,2008,09,19,2007SDSS6.C...0000:,02,25,21.21,-,08,38,59.4,,7,-1428,1137,1121,0.0557,2003SDSS1.C...0000:,235,17,2003SDSS1.C...0000:,0.092
SNLS-03D1dj,2003,11,20,2006A&A...447...31A,02,26,19.071,-,04,07,08.72,,344,-23,2549,1,0.39,2006A&A...447...31A,1667,124,2006A&A...447...31A,0.076
SNLS-03D1fb,2003,12,18,2006A&A...447...31A,02,27,12.875,-,04,07,16.44,,150,-51,2521,1,0.498,2006A&A...447...31A,2129,149,2006A&A...447...31A,0.077
SNLS-03D1fc,2003,12,23,2006A&A...447...31A,02,25,43.596,-,04,08,38.61,,361,-56,2516,359,0.331,2006A&A...447...31A,1414,99,2006A&A...447...31A,0.07400000000000001
SNLS-04D1dc,2004,08,10,2006AJ....132.1126N,02,26,18.4,-,04,18,42.5,,310,-287,2285,128,0.211,2009A&A...507...85B,900,63,2009A&A...507...85B,0.069
SNLS-04D1hd,2004,09,20,2005ApJ...634.1190H,02,26,08.834,-,04,06,34.68,,346,-328,2244,87,0.3688,2008ApJ...674...51E,1576,110,2008ApJ...674...51E,0.076
SNLS-04D1rh,2004,12,13,2006AJ....132.1126N,02,27,47.148,-,04,15,13.56,,122,-412,2160,706,0.4349,2008ApJ...674...51E,1859,130,2008ApJ...674...51E,0.07
SNLS-04D2bt,2004,03,18,2006A&A...447...31A,09,59,32.74,+,02,14,52.8,,480,-36,2547,2,0.22,2006A&A...447...31A,947,67,2006A&A...447...31A,0.055
SNLS-04D2cf,2004,03,21,2010ApJ...709..572K,10,01,56.09,+,01,52,46.12,,138,-39,2556,0,0.369,2006A&A...447...31A,1585,111,2006A&A...447...31A,0.051
SNLS-04D2fp,2004,04,13,2006A&A...447...31A,09,59,28.12,+,02,19,15.65,,426,-62,2521,335,0.415,2006A&A...447...31A,1782,125,2006A&A...447...31A,0.054000000000000006
SNLS-04D2fs,2004,04,13,2007ApJS..172...99C,10,00,22.086,+,01,45,55.43,,281,-62,2521,335,0.357,2006A&A...447...31A,1534,108,2006A&A...447...31A,0.046
SNLS-04D2gb,2004,04,20,2007SDSS6.C...0000:,10,02,22.668,+,01,53,38.98,,163,-69,2526,328,0.43,2006A&A...447...31A,1847,136,2006A&A...447...31A,0.055
SNLS-04D2mc,2005,01,04,2007SDSS6.C...0000:,10,00,35.55,+,01,47,03.05,,281,-328,2255,69,0.3468,2007ApJS..172...70L,1490,104,2007ApJS..172...70L,0.049
SNLS-04D3bf,2004,02,17,2007DEEP2.3...0000:,14,17,45.067,+,52,28,04.05,,230,-242,2662,35,0.15591,2007DEEP2.3...0000:,669,47,2007DEEP2.3...0000:,0.021
SNLS-04D3df,2004,04,20,2006A&A...447...31A,14,18,10.001,+,52,16,39.67,,37,-298,2519,323,0.47,2006A&A...447...31A,2015,147,2006A&A...447...31A,0.024
SNLS-04D3ez,2004,04,21,2007SDSS6.C...0000:,14,19,07.834,+,53,04,19.01,,265,-306,2598,60,0.263,2008ApJ...674...51E,1128,79,2008ApJ...674...51E,0.027999999999999997
SNLS-04D3fk,2004,04,21,2006A&A...447...31A,14,18,26.184,+,52,31,42.48,,234,-306,2598,60,0.35827,2007DEEP2.3...0000:,1536,108,2007DEEP2.3...0000:,0.022000000000000002
SNLS-04D3gt,2004,05,22,2007SDSS6.C...0000:,14,22,32.591,+,52,38,48.92,,234,-337,2567,29,0.451,2006A&A...447...31A,1933,135,2006A&A...447...31A,0.026000000000000002
SNLS-04D3nh,2004,06,22,2005ApJS..158..161H,14,22,26.708,+,52,20,00.41,,41,-90,2536,1,0.3402,2005ApJ...634.1190H,1459,102,2005ApJ...634.1190H,0.028999999999999998
SNLS-04D3nq,2004,07,13,2005ApJ...634.1190H,14,20,19.135,+,53,09,15.89,,234,-389,2515,238,0.22,2005ApJ...634.1190H,944,79,2005ApJ...634.1190H,0.026000000000000002
SNLS-04D4gz,2004,09,10,2006AJ....132.1126N,22,16,59.006,-,17,37,18.85,,194,-376,1837,327,0.375,2009A&A...507...85B,1601,112,2009A&A...507...85B,0.075
SNLS-05D1by,2005,09,02,2008AJ....135.1343G,02,24,35.437,-,04,12,04.02,,222,-632,1897,43,0.299,2010A&A...523A...7G,1277,90,2008AJ....135.1343G,0.077
SNLS-05D1ej,2005,10,26,2008A&A...477..717B,02,26,06.349,-,04,43,46.13,,311,-729,1843,8,0.312,2010A&A...523A...7G,1333,93,2008A&A...477..717B,0.07200000000000001
SNLS-05D1hk,2005,11,29,2008A&A...482...81T,02,24,39.176,-,04,38,03.31,,360,-763,1809,323,0.2631,2008ApJ...674...51E,1123,79,2008ApJ...674...51E,0.065
SNLS-05D1ix,2005,11,29,2008ApJ...674...51E,02,24,19.967,-,04,40,12.01,,284,-720,1809,323,0.49,2008ApJ...674...51E,2095,153,2008ApJ...674...51E,0.073
SNLS-05D1iy,2005,11,29,2008ApJ...674...51E,02,27,39.961,-,04,25,21.29,,234,-763,1809,344,0.2478,2008ApJ...674...51E,1058,74,2008ApJ...674...51E,0.071
SNLS-05D2ab,2005,01,08,2007ApJS..172...99C,10,01,50.846,+,02,06,22.79,,303,-332,2263,65,0.323,2010A&A...523A...7G,1375,96,2006AJ....132.1126N,0.049
SNLS-05D2ac,2005,01,06,2007SDSS6.C...0000:,09,58,59.235,+,02,29,22.21,,314,-330,2253,67,0.479,2009A&A...507...85B,2056,144,2009A&A...507...85B,0.053
SNLS-05D2ah,2005,01,08,2007SDSS6.C...0000:,10,01,28.728,+,01,51,45.83,,286,-332,2263,65,0.1851,2007ApJS..172...70L,798,56,2007ApJS..172...70L,0.052000000000000005
SNLS-05D2bv,2005,02,01,2008ApJS..175..128S,10,02,16.999,+,02,14,26.16,,279,-356,2239,41,0.474,2009A&A...507...85B,2035,143,2009A&A...507...85B,0.046
SNLS-05D2cb,2005,02,12,2007SDSS6.C...0000:,09,59,24.581,+,02,19,41.45,,419,-367,2216,30,0.427,2009A&A...507...85B,1834,128,2009A&A...507...85B,0.054000000000000006
SNLS-05D2dw,2005,03,17,2008ApJS..175..128S,09,58,32.07,+,02,01,56.07,,308,-400,2183,318,0.417,2009A&A...507...85B,1791,126,2009A&A...507...85B,0.053
SNLS-05D2ei,2005,04,12,2007ApJS..172...99C,10,01,39.116,+,01,49,11.83,,263,-426,2169,291,0.366,2009A&A...507...85B,1572,110,2009A&A...507...85B,0.052000000000000005
SNLS-05D2ie,2005,04,07,2006AJ....132.1126N,10,01,02.895,+,02,39,29.11,,358,-421,2141,297,0.348,2009A&A...507...85B,1504,105,2006AJ....132.1126N,0.051
SNLS-05D2ja,2005,05,06,2007SDSS6.C...0000:,10,00,03.804,+,02,17,36.09,,530,-450,2133,267,0.303,2010A&A...523A...7G,1303,91,2008A&A...477..717B,0.053
SNLS-05D2mp,2005,11,30,2007ApJS..172...99C,09,59,08.631,+,02,12,14.42,,308,-658,1925,60,0.3537,2008ApJ...674...51E,1520,106,2008ApJ...674...51E,0.055
SNLS-05D3kx,2005,06,08,2006AJ....132.1126N,14,21,50.019,+,53,08,13.63,,233,-719,2185,4,0.219,2010A&A...523A...7G,944,66,2006AJ....132.1126N,0.031
SNLS-05D3lc,2005,06,05,2007SDSS6.C...0000:,14,22,22.92,+,52,28,43.92,,236,-716,2188,0,0.461,2010A&A...523A...7G,1976,138,2008A&A...477..717B,0.023
SNLS-05D3mq,2005,08,02,2006AJ....132.1126N,14,19,00.428,+,52,23,06.43,,234,-774,2130,213,0.246,2010A&A...523A...7G,1030,72,2006AJ....132.1126N,0.027000000000000003
SNLS-05D3ne,2005,07,13,2007SDSS6.C...0000:,14,21,02.987,+,52,29,43.58,,253,-754,2150,233,0.16922,2004SDSS3.C...0000:,726,51,2004SDSS3.C...0000:,0.031
SNLS-05D4af,2005,06,30,2009A&A...507...85B,22,16,33.141,-,18,00,17.72,,199,-669,1544,34,0.499,2009A&A...507...85B,2132,149,2009A&A...507...85B,0.079
SNLS-05D4ay,2005,07,01,2009A&A...507...85B,22,14,33.191,-,17,46,03.62,,211,-670,1543,33,0.408,2009A&A...507...85B,1743,122,2009A&A...507...85B,0.071
SNLS-05D4bm,2005,07,10,2008A&A...477..717B,22,17,04.611,-,17,40,39.44,,198,-679,1534,24,0.372,2010A&A...523A...7G,1601,112,2008A&A...477..717B,0.07400000000000001
SNLS-05D4cw,2005,08,06,2009A&A...507...85B,22,14,50.08,-,17,44,19.56,,210,-706,1507,8,0.375,2009A&A...507...85B,1601,112,2009A&A...507...85B,0.07
SNLS-05D4dt,2005,09,01,2008A&A...477..717B,22,14,25.847,-,17,40,16,,211,-732,1481,4,0.407,2010A&A...523A...7G,1738,122,2008A&A...477..717B,0.07
SNLS-05D4ff,2005,09,28,2009A&A...507...85B,22,16,20.16,-,18,02,33.2,,201,-759,1454,4,0.402,2009A&A...507...85B,1717,120,2009A&A...507...85B,0.078
SNLS-06D1ab,2006,01,05,2008MNRAS.386..697R,02,24,59.031,-,04,40,51.2,,322,-800,1772,286,0.182,2009A&A...507...85B,776,55,2009A&A...507...85B,0.07
SNLS-06D2ag,2006,01,25,2007SDSS6.C...0000:,10,01,43.36,+,01,51,37.3,,210,-714,1881,3,0.3089,2007ApJS..172...70L,1328,93,2007ApJS..172...70L,0.052000000000000005
SNLS-06D2bk,2006,02,07,2007ApJS..172...99C,09,58,42.871,+,02,10,19.14,,308,-727,1856,3,0.499,2009A&A...507...85B,2142,150,2009A&A...507...85B,0.053
SNLS-06D2fb,2006,04,29,2007SDSS6.C...0000:,09,59,32.147,+,01,49,40.52,,276,-808,1775,266,0.1245,2007ApJS..172...70L,538,38,2007ApJS..172...70L,0.059000000000000004
SNLS-06D2ff,2006,04,27,2007SDSS6.C...0000:,10,00,16.345,+,02,14,35.14,,526,-806,1777,268,0.345,2007ApJS..172...70L,1483,104,2007ApJS..172...70L,0.053
SNLS-06D2gb,2006,05,28,2007SDSS6.C...0000:,10,00,47.419,+,01,59,07.46,,388,-837,1746,237,0.442,2010A&A...523A...7G,1783,125,2008ApJS..176...19F,0.05
SNLS-06D3cn,2006,03,05,2005ApJS..158..161H,14,19,25.848,+,52,38,27.54,,254,-989,1915,0,0.232,2010A&A...523A...7G,1017,71,2005ApJS..158..161H,0.026000000000000002
SNLS-06D3df,2006,04,30,2007SDSS6.C...0000:,14,22,17.209,+,52,57,27.65,,234,-1045,1859,37,0.442,2010A&A...523A...7G,1976,138,2005ApJS..158..161H,0.027000000000000003
SNLS-06D3dt,2006,05,04,2007SDSS6.C...0000:,14,17,21.664,+,52,27,10.14,,227,-1049,1855,33,0.28204,2007DEEP2.3...0000:,1210,85,2007DEEP2.3...0000:,0.022000000000000002
SNLS-06D3ed,2006,05,25,2007SDSS6.C...0000:,14,18,47.802,+,52,45,23.61,,251,-1070,1834,12,0.40406,2007DEEP2.3...0000:,1732,121,2007DEEP2.3...0000:,0.023
SNLS-06D3fp,2006,06,17,2011MNRAS.410.1262W,14,20,18.605,+,52,53,49.79,,251,-1093,1811,293,0.268,2011MNRAS.410.1262W,1149,81,2011MNRAS.410.1262W,0.022000000000000002
SNLS-06D3gn,2006,07,05,2011MNRAS.410.1262W,14,17,44.63,+,52,21,40.25,,222,-1111,1793,275,0.2501,2011MNRAS.410.1262W,1073,75,2011MNRAS.410.1262W,0.024
SNLS-06D4co,2006,07,29,2009A&A...507...85B,22,15,26.518,-,17,52,09.07,,210,-1063,1150,2,0.437,2009A&A...507...85B,1867,131,2009A&A...507...85B,0.071
SNLS-06D4cq,2006,07,29,2009A&A...507...85B,22,16,55.523,-,17,42,43.13,,201,-1063,1150,2,0.411,2009A&A...507...85B,1756,123,2009A&A...507...85B,0.07400000000000001
SNLS-06D4dh,2006,07,29,2011MNRAS.410.1262W,22,14,19.693,-,17,35,06.03,,211,-1063,1150,2,0.3027,2011MNRAS.410.1262W,1292,91,2011MNRAS.410.1262W,0.071
Yowie,2004,05,19,2005MNRAS.358.1159M,12,36,34.363,+,62,12,12.55,,213,-114,2485,333,0.45733,2004AJ....127.3121W,1960,137,2004AJ....127.3121W,0.032
