,file,sn_name,band,ra,dec,total_epochs,t_mean_first,t_mean_last,disc_date,epochs_pre_disc,epochs_post_disc,t_delta_first,t_delta_last,t_delta_next
6334,SDSS-II_SN_9353-FUV.fits.gz,SDSS-II SN 9353,FUV,352.784,0.699415,20,2003-08-25,2008-10-30,2005-11-01,10,10,-799.0,1094.0,308.0
6335,SDSS-II_SN_9353-NUV.fits.gz,SDSS-II SN 9353,NUV,352.784,0.699415,27,2003-08-25,2009-10-25,2005-11-01,12,15,-799.0,1454.0,308.0
6336,SDSS-II_SN_9424-FUV.fits.gz,SDSS-II SN 9424,FUV,334.34,0.09746666666666666,9,2003-09-14,2008-09-23,2005-10-31,2,7,-777.0,1059.0,329.0
6337,SDSS-II_SN_9424-NUV.fits.gz,SDSS-II SN 9424,NUV,334.34,0.09746666666666666,44,2003-09-14,2011-08-19,2005-10-31,2,42,-777.0,2118.0,329.0
6339,SDSS-II_SN_9458-NUV.fits.gz,SDSS-II SN 9458,NUV,40.8082,-0.161876,2,2003-10-27,2011-11-22,2005-10-25,1,1,-728.0,2220.0,2220.0
6340,SDSS-II_SN_9551-FUV.fits.gz,SDSS-II SN 9551,FUV,23.2332,0.08382805555555554,4,2004-10-03,2008-10-16,2005-10-26,2,2,-388.0,1087.0,710.0
6341,SDSS-II_SN_9551-NUV.fits.gz,SDSS-II SN 9551,NUV,23.2332,0.08382805555555554,4,2004-10-03,2008-10-16,2005-10-26,2,2,-388.0,1087.0,710.0
6342,SDSS-II_SN_9557-FUV.fits.gz,SDSS-II SN 9557,FUV,30.0498,0.02540833333333333,4,2004-10-04,2008-10-21,2005-10-31,2,2,-391.0,1086.0,1086.0
6343,SDSS-II_SN_9557-NUV.fits.gz,SDSS-II SN 9557,NUV,30.0498,0.02540833333333333,7,2004-10-04,2009-10-22,2005-10-31,2,5,-391.0,1452.0,1086.0
6344,SDSS-II_SN_9558-FUV.fits.gz,SDSS-II SN 9558,FUV,15.98495,0.3813388888888888,6,2003-10-06,2007-10-28,2005-10-30,1,5,-754.0,728.0,707.0
6345,SDSS-II_SN_9558-NUV.fits.gz,SDSS-II SN 9558,NUV,15.98495,0.3813388888888888,6,2003-10-06,2007-10-28,2005-10-30,1,5,-754.0,728.0,707.0
6346,SDSS-II_SN_9594-FUV.fits.gz,SDSS-II SN 9594,FUV,17.7143,0.1217,3,2003-10-06,2007-10-22,2005-11-07,1,2,-762.0,714.0,700.0
6347,SDSS-II_SN_9594-NUV.fits.gz,SDSS-II SN 9594,NUV,17.7143,0.1217,12,2003-10-06,2010-11-09,2005-11-07,1,11,-762.0,1829.0,700.0
6348,SDSS-II_SN_9595-FUV.fits.gz,SDSS-II SN 9595,FUV,18.2384,0.1392061111111111,5,2003-10-06,2008-09-22,2005-10-26,1,4,-750.0,1063.0,707.0
6349,SDSS-II_SN_9595-NUV.fits.gz,SDSS-II SN 9595,NUV,18.2384,0.1392061111111111,14,2003-10-06,2011-09-23,2005-10-26,1,13,-750.0,2158.0,707.0
6354,SDSS-II_SN_9704-FUV.fits.gz,SDSS-II SN 9704,FUV,354.329,-0.5641944444444444,6,2003-10-13,2008-08-27,2005-10-25,2,4,-742.0,1037.0,333.0
6355,SDSS-II_SN_9704-NUV.fits.gz,SDSS-II SN 9704,NUV,354.329,-0.5641944444444444,6,2003-10-13,2008-08-27,2005-10-25,2,4,-742.0,1037.0,333.0
6360,SDSS-II_SN_9817-FUV.fits.gz,SDSS-II SN 9817,FUV,5.038008333333333,0.5982361111111112,8,2003-09-21,2007-10-18,2005-11-11,4,4,-782.0,707.0,308.0
6361,SDSS-II_SN_9817-NUV.fits.gz,SDSS-II SN 9817,NUV,5.038008333333333,0.5982361111111112,8,2003-09-21,2007-10-18,2005-11-11,4,4,-782.0,707.0,308.0
6362,SDSS-II_SN_986-FUV.fits.gz,SDSS-II SN 986,FUV,352.812,1.14178,5,2003-08-25,2008-09-13,2005-09-03,3,2,-740.0,1106.0,390.0
6363,SDSS-II_SN_986-NUV.fits.gz,SDSS-II SN 986,NUV,352.812,1.14178,5,2003-08-25,2008-09-13,2005-09-03,3,2,-740.0,1106.0,390.0
6364,SDSS-II_SN_9895-FUV.fits.gz,SDSS-II SN 9895,FUV,35.26595833333333,0.5043638888888888,2,2003-11-23,2008-10-24,2005-11-02,1,1,-709.0,1087.0,1087.0
6365,SDSS-II_SN_9895-NUV.fits.gz,SDSS-II SN 9895,NUV,35.26595833333333,0.5043638888888888,2,2003-11-23,2008-10-24,2005-11-02,1,1,-709.0,1087.0,1087.0
6366,SDSS-II_SN_9954-FUV.fits.gz,SDSS-II SN 9954,FUV,6.584125,-0.4254444444444445,4,2003-10-04,2007-10-30,2005-11-05,2,2,-763.0,724.0,724.0
6367,SDSS-II_SN_9954-NUV.fits.gz,SDSS-II SN 9954,NUV,6.584125,-0.4254444444444445,4,2003-10-04,2007-10-30,2005-11-05,2,2,-763.0,724.0,724.0
6370,Shaya-FUV.fits.gz,Shaya,FUV,217.3280958333333,34.64371666666666,4,2006-04-14,2009-03-23,2006-04-22,1,3,-7.0,1066.0,373.0
6371,Shaya-NUV.fits.gz,Shaya,NUV,217.3280958333333,34.64371666666666,39,2005-05-22,2009-03-23,2006-04-22,12,27,-334.0,1066.0,18.0
6377,SN150G-FUV.fits.gz,SN150G,FUV,189.2895833333333,62.37097222222222,81,2004-03-14,2008-05-20,2004-04-03,22,59,-20.0,1508.0,22.0
6378,SN150G-NUV.fits.gz,SN150G,NUV,189.2895833333333,62.37097222222222,130,2004-01-28,2011-03-09,2004-04-03,55,75,-66.0,2532.0,22.0
7809,SN2003im-FUV.fits.gz,SN2003im,FUV,11.247,-8.886527777777777,2,2003-09-20,2003-10-21,2003-09-30,1,1,-9.0,21.0,21.0
7810,SN2003im-NUV.fits.gz,SN2003im,NUV,11.247,-8.886527777777777,2,2003-09-20,2003-10-21,2003-09-30,1,1,-9.0,21.0,21.0
7819,SN2003jj-NUV.fits.gz,SN2003jj,NUV,16.99383333333333,0.05052777777777778,4,2003-10-06,2010-11-09,2003-10-22,1,3,-15.0,2576.0,2532.0
7821,SN2003jk-NUV.fits.gz,SN2003jk,NUV,17.02570833333333,0.03905555555555555,5,2003-10-06,2010-11-09,2003-10-22,1,4,-15.0,2576.0,2532.0
7828,SN2003jo-FUV.fits.gz,SN2003jo,FUV,351.350125,-9.4335,4,2003-08-24,2008-09-07,2003-10-22,1,3,-59.0,1782.0,1090.0
7829,SN2003jo-NUV.fits.gz,SN2003jo,NUV,351.350125,-9.4335,7,2003-08-24,2010-09-25,2003-10-22,1,6,-59.0,2530.0,1090.0
7832,SN2003jr-FUV.fits.gz,SN2003jr,FUV,17.77595833333333,0.2289444444444445,3,2003-10-06,2007-10-22,2003-10-24,1,2,-17.0,1459.0,1445.0
7833,SN2003jr-NUV.fits.gz,SN2003jr,NUV,17.77595833333333,0.2289444444444445,8,2003-10-06,2010-11-08,2003-10-24,1,7,-17.0,2573.0,1445.0
7838,SN2003ju-FUV.fits.gz,SN2003ju,FUV,351.757125,-9.401250000000001,8,2003-08-24,2008-09-07,2003-10-24,1,7,-61.0,1780.0,316.0
7839,SN2003ju-NUV.fits.gz,SN2003ju,NUV,351.757125,-9.401250000000001,12,2003-08-24,2010-09-25,2003-10-24,1,11,-61.0,2528.0,316.0
7854,SN2003kk-FUV.fits.gz,SN2003kk,FUV,351.40025,-9.529083333333332,4,2003-08-24,2008-09-07,2003-11-15,1,3,-83.0,1758.0,1066.0
7855,SN2003kk-NUV.fits.gz,SN2003kk,NUV,351.40025,-9.529083333333332,8,2003-08-24,2010-09-25,2003-11-15,1,7,-83.0,2506.0,1066.0
7856,SN2003kl-FUV.fits.gz,SN2003kl,FUV,17.45333333333333,1.001555555555556,4,2003-10-06,2008-09-30,2003-11-17,1,3,-41.0,1780.0,314.0
7857,SN2003kl-NUV.fits.gz,SN2003kl,NUV,17.45333333333333,1.001555555555556,8,2003-10-06,2010-09-28,2003-11-17,1,7,-41.0,2508.0,314.0
7874,SN2003ku-FUV.fits.gz,SN2003ku,FUV,17.15104166666667,-0.5557777777777778,3,2003-10-06,2007-11-10,2003-11-23,1,2,-47.0,1448.0,1414.0
7875,SN2003ku-NUV.fits.gz,SN2003ku,NUV,17.15104166666667,-0.5557777777777778,7,2003-10-06,2010-11-09,2003-11-23,1,6,-47.0,2544.0,1414.0
7876,SN2003kv-FUV.fits.gz,SN2003kv,FUV,32.42716666666666,-3.780166666666667,3,2003-11-21,2007-11-01,2003-11-27,1,2,-5.0,1436.0,1088.0
7877,SN2003kv-NUV.fits.gz,SN2003kv,NUV,32.42716666666666,-3.780166666666667,11,2003-11-21,2010-12-07,2003-11-27,1,10,-5.0,2568.0,1088.0
7878,SN2003lc-FUV.fits.gz,SN2003lc,FUV,20.85758333333333,30.78747222222222,5,2003-08-29,2008-10-18,2003-12-26,1,4,-118.0,1759.0,1051.0
7879,SN2003lc-NUV.fits.gz,SN2003lc,NUV,20.85758333333333,30.78747222222222,5,2003-08-29,2008-10-18,2003-12-26,1,4,-118.0,1759.0,1051.0
7880,SN2003le-FUV.fits.gz,SN2003le,FUV,17.036375,0.4526944444444445,3,2003-10-06,2008-09-30,2003-12-13,1,2,-67.0,1754.0,1415.0
7881,SN2003le-NUV.fits.gz,SN2003le,NUV,17.036375,0.4526944444444445,7,2003-10-06,2010-09-28,2003-12-13,1,6,-67.0,2482.0,1415.0
7882,SN2003lf-FUV.fits.gz,SN2003lf,FUV,17.20754166666667,-0.7370833333333333,3,2003-10-06,2007-11-10,2003-12-13,1,2,-67.0,1428.0,1394.0
7883,SN2003lf-NUV.fits.gz,SN2003lf,NUV,17.20754166666667,-0.7370833333333333,7,2003-10-06,2010-11-09,2003-12-13,1,6,-67.0,2524.0,1394.0
7888,SN2003lj-FUV.fits.gz,SN2003lj,FUV,18.04179166666666,0.3309166666666666,3,2003-10-06,2007-10-22,2003-12-15,1,2,-69.0,1407.0,1393.0
7889,SN2003lj-NUV.fits.gz,SN2003lj,NUV,18.04179166666666,0.3309166666666666,8,2003-10-06,2011-09-23,2003-12-15,1,7,-69.0,2839.0,1393.0
7892,SN2003ll-FUV.fits.gz,SN2003ll,FUV,38.921625,-8.108222222222222,3,2003-11-24,2005-11-05,2003-12-15,1,2,-21.0,691.0,311.0
7893,SN2003ll-NUV.fits.gz,SN2003ll,NUV,38.921625,-8.108222222222222,8,2003-11-24,2010-12-10,2003-12-15,1,7,-21.0,2553.0,311.0
7921,SN2004at-FUV.fits.gz,SN2004at,FUV,164.68825,59.48666666666666,12,2004-01-25,2008-02-13,2004-03-12,1,11,-47.0,1434.0,354.0
7922,SN2004at-NUV.fits.gz,SN2004at,NUV,164.68825,59.48666666666666,30,2004-01-25,2008-02-13,2004-03-12,1,29,-47.0,1434.0,311.0
7935,SN2004bj-FUV.fits.gz,SN2004bj,FUV,199.075125,7.047972222222223,2,2004-04-14,2008-04-24,2004-04-22,1,1,-8.0,1463.0,1463.0
7936,SN2004bj-NUV.fits.gz,SN2004bj,NUV,199.075125,7.047972222222223,3,2004-04-14,2008-04-24,2004-04-22,1,2,-8.0,1463.0,740.0
7938,SN2004bk-NUV.fits.gz,SN2004bk,NUV,204.3696666666667,4.103138888888888,3,2004-04-15,2011-04-13,2004-04-22,1,2,-7.0,2547.0,2547.0
7958,SN2004cd-NUV.fits.gz,SN2004cd,NUV,206.21125,-0.06341666666666666,4,2004-05-11,2010-05-14,2004-05-14,1,3,-2.0,2192.0,359.0
7963,SN2004cn-FUV.fits.gz,SN2004cn,FUV,186.8671208333333,42.34127777777778,2,2004-03-26,2007-03-01,2004-04-17,1,1,-21.0,1049.0,1049.0
7964,SN2004cn-NUV.fits.gz,SN2004cn,NUV,186.8671208333333,42.34127777777778,2,2004-03-26,2007-03-01,2004-04-17,1,1,-21.0,1049.0,1049.0
7965,SN2004co-FUV.fits.gz,SN2004co,FUV,202.141625,41.85230555555556,2,2004-04-02,2004-06-07,2004-04-17,1,1,-14.0,51.0,51.0
7966,SN2004co-NUV.fits.gz,SN2004co,NUV,202.141625,41.85230555555556,3,2004-04-02,2011-03-17,2004-04-17,1,2,-14.0,2525.0,51.0
7989,SN2004ey-FUV.fits.gz,SN2004ey,FUV,327.2825416666666,0.4442222222222222,3,2003-08-30,2008-09-15,2004-10-14,2,1,-410.0,1433.0,1433.0
7990,SN2004ey-NUV.fits.gz,SN2004ey,NUV,327.2825416666666,0.4442222222222222,3,2003-08-30,2008-09-15,2004-10-14,2,1,-410.0,1433.0,1433.0
7991,SN2004fd-NUV.fits.gz,SN2004fd,NUV,40.81354166666667,32.42377777777777,3,2003-10-23,2007-09-12,2004-10-21,2,1,-364.0,1057.0,1057.0
7993,SN2004fh-FUV.fits.gz,SN2004fh,FUV,352.1133333333333,-8.615333333333332,6,2004-09-03,2006-10-16,2004-10-09,2,4,-35.0,738.0,353.0
7994,SN2004fh-NUV.fits.gz,SN2004fh,NUV,352.1133333333333,-8.615333333333332,10,2004-09-03,2010-09-25,2004-10-09,2,8,-35.0,2178.0,353.0
7995,SN2004fi-FUV.fits.gz,SN2004fi,FUV,352.438625,-8.910027777777778,7,2004-09-03,2006-10-16,2004-10-09,2,5,-35.0,738.0,353.0
7996,SN2004fi-NUV.fits.gz,SN2004fi,NUV,352.438625,-8.910027777777778,11,2004-09-03,2010-09-25,2004-10-09,2,9,-35.0,2178.0,353.0
7997,SN2004fj-FUV.fits.gz,SN2004fj,FUV,17.46279166666667,0.4558333333333334,3,2003-10-06,2007-10-22,2004-10-11,1,2,-370.0,1106.0,1092.0
7998,SN2004fj-NUV.fits.gz,SN2004fj,NUV,17.46279166666667,0.4558333333333334,7,2003-10-06,2010-09-28,2004-10-11,1,6,-370.0,2179.0,1092.0
7999,SN2004fk-FUV.fits.gz,SN2004fk,FUV,18.39933333333333,-0.1576666666666666,3,2003-10-06,2008-09-22,2004-10-11,1,2,-370.0,1443.0,1087.0
8000,SN2004fk-NUV.fits.gz,SN2004fk,NUV,18.39933333333333,-0.1576666666666666,11,2003-10-06,2011-09-23,2004-10-11,1,10,-370.0,2538.0,1087.0
8001,SN2004fl-FUV.fits.gz,SN2004fl,FUV,351.7413333333333,-9.621972222222222,4,2003-08-24,2008-09-07,2004-10-11,1,3,-414.0,1427.0,735.0
8002,SN2004fl-NUV.fits.gz,SN2004fl,NUV,351.7413333333333,-9.621972222222222,8,2003-08-24,2010-09-25,2004-10-11,1,7,-414.0,2175.0,735.0
8003,SN2004fm-FUV.fits.gz,SN2004fm,FUV,351.74225,-9.622055555555557,4,2003-08-24,2008-09-07,2004-10-11,1,3,-414.0,1427.0,735.0
8004,SN2004fm-NUV.fits.gz,SN2004fm,NUV,351.74225,-9.622055555555557,9,2003-08-24,2010-09-25,2004-10-11,1,8,-414.0,2175.0,735.0
8005,SN2004fn-FUV.fits.gz,SN2004fn,FUV,352.5838333333334,-9.975194444444444,6,2004-09-03,2008-08-26,2004-10-11,2,4,-37.0,1415.0,351.0
8006,SN2004fn-NUV.fits.gz,SN2004fn,NUV,352.5838333333334,-9.975194444444444,11,2004-09-03,2010-09-25,2004-10-11,2,9,-37.0,2176.0,351.0
8007,SN2004fo-FUV.fits.gz,SN2004fo,FUV,18.37070833333333,0.5878611111111112,7,2004-09-26,2008-09-24,2004-10-13,1,6,-17.0,1442.0,1074.0
8008,SN2004fo-NUV.fits.gz,SN2004fo,NUV,18.37070833333333,0.5878611111111112,12,2004-09-26,2011-09-23,2004-10-13,1,11,-17.0,2536.0,1074.0
8011,SN2004fq-FUV.fits.gz,SN2004fq,FUV,351.9401666666666,-8.520222222222221,6,2004-09-03,2006-10-16,2004-10-13,2,4,-39.0,734.0,349.0
8012,SN2004fq-NUV.fits.gz,SN2004fq,NUV,351.9401666666666,-8.520222222222221,16,2004-09-03,2010-09-25,2004-10-13,2,14,-39.0,2174.0,349.0
8019,SN2004fu-FUV.fits.gz,SN2004fu,FUV,308.7980833333334,64.80713888888889,3,2004-06-28,2007-08-30,2004-11-04,1,2,-128.0,1030.0,982.0
8020,SN2004fu-NUV.fits.gz,SN2004fu,NUV,308.7980833333334,64.80713888888889,3,2004-06-28,2007-08-30,2004-11-04,1,2,-128.0,1030.0,982.0
8036,SN2004gs-NUV.fits.gz,SN2004gs,NUV,129.5993791666667,17.63134722222222,8,2004-03-07,2008-02-26,2004-12-12,1,7,-279.0,1171.0,41.0
8046,SN2004ha-NUV.fits.gz,SN2004ha,NUV,31.1125,-4.879444444444445,71,2004-10-07,2010-11-16,2004-11-06,2,69,-29.0,2201.0,1802.0
8048,SN2004hb-NUV.fits.gz,SN2004hb,NUV,32.04041666666667,-4.697722222222223,64,2003-11-21,2010-11-16,2004-11-06,1,63,-350.0,2201.0,1802.0
8052,SN2004hd-NUV.fits.gz,SN2004hd,NUV,32.200875,-4.436222222222223,31,2003-11-21,2010-11-16,2004-11-14,1,30,-358.0,2193.0,1794.0
8057,SN2004hg-FUV.fits.gz,SN2004hg,FUV,38.72995833333334,-8.51211111111111,4,2004-10-21,2005-11-05,2004-11-16,1,3,-26.0,354.0,2.0
8058,SN2004hg-NUV.fits.gz,SN2004hg,NUV,38.72995833333334,-8.51211111111111,9,2004-10-21,2010-12-10,2004-11-16,1,8,-26.0,2216.0,2.0
8060,SN2004hh-NUV.fits.gz,SN2004hh,NUV,31.60420833333333,-4.634444444444444,39,2003-11-21,2010-11-16,2004-11-20,1,38,-364.0,2187.0,1788.0
8065,SN2004hk-FUV.fits.gz,SN2004hk,FUV,351.76825,-8.645861111111111,6,2004-09-03,2006-10-16,2004-12-05,2,4,-92.0,681.0,296.0
8066,SN2004hk-NUV.fits.gz,SN2004hk,NUV,351.76825,-8.645861111111111,13,2004-09-03,2010-09-25,2004-12-05,2,11,-92.0,2121.0,296.0
8067,SN2004hl-FUV.fits.gz,SN2004hl,FUV,18.40904166666667,-0.4608333333333333,7,2003-10-06,2008-10-04,2004-12-07,1,6,-427.0,1398.0,1030.0
8068,SN2004hl-NUV.fits.gz,SN2004hl,NUV,18.40904166666667,-0.4608333333333333,11,2003-10-06,2010-09-28,2004-12-07,1,10,-427.0,2122.0,1030.0
8071,SN2004hn-FUV.fits.gz,SN2004hn,FUV,18.38491666666667,0.6209166666666667,7,2004-09-26,2008-09-24,2004-12-09,1,6,-74.0,1385.0,1017.0
8072,SN2004hn-NUV.fits.gz,SN2004hn,NUV,18.38491666666667,0.6209166666666667,12,2004-09-26,2011-09-23,2004-12-09,1,11,-74.0,2479.0,1017.0
8073,SN2004ho-FUV.fits.gz,SN2004ho,FUV,31.56679166666667,-3.874361111111111,3,2003-11-21,2007-11-01,2004-12-09,1,2,-383.0,1058.0,710.0
8074,SN2004ho-NUV.fits.gz,SN2004ho,NUV,31.56679166666667,-3.874361111111111,12,2003-11-21,2010-12-10,2004-12-09,1,11,-383.0,2193.0,710.0
8075,SN2004hp-FUV.fits.gz,SN2004hp,FUV,32.398,-3.773194444444445,3,2003-11-21,2007-11-01,2004-12-09,1,2,-383.0,1058.0,710.0
8076,SN2004hp-NUV.fits.gz,SN2004hp,NUV,32.398,-3.773194444444445,11,2003-11-21,2010-12-07,2004-12-09,1,10,-383.0,2190.0,710.0
8079,SN2004hr-FUV.fits.gz,SN2004hr,FUV,17.201375,0.01375,3,2003-10-06,2007-11-10,2004-12-11,1,2,-431.0,1064.0,1030.0
8080,SN2004hr-NUV.fits.gz,SN2004hr,NUV,17.201375,0.01375,11,2003-10-06,2010-11-09,2004-12-11,1,10,-431.0,2160.0,1030.0
8089,SN2004ia-FUV.fits.gz,SN2004ia,FUV,34.50958333333333,-0.559,2,2003-11-23,2008-10-24,2004-10-08,1,1,-319.0,1478.0,1478.0
8090,SN2004ia-NUV.fits.gz,SN2004ia,NUV,34.50958333333333,-0.559,2,2003-11-23,2008-10-24,2004-10-08,1,1,-319.0,1478.0,1478.0
8091,SN2004id-FUV.fits.gz,SN2004id,FUV,1.6235,-0.4728611111111111,6,2003-10-20,2008-09-28,2004-10-16,1,5,-361.0,1443.0,1081.0
8092,SN2004id-NUV.fits.gz,SN2004id,NUV,1.6235,-0.4728611111111111,6,2003-10-20,2008-09-28,2004-10-16,1,5,-361.0,1443.0,1081.0
8093,SN2004ie-FUV.fits.gz,SN2004ie,FUV,330.4440833333333,1.236666666666667,7,2004-08-07,2008-08-22,2004-10-16,2,5,-70.0,1406.0,667.0
8094,SN2004ie-NUV.fits.gz,SN2004ie,NUV,330.4440833333333,1.236666666666667,10,2004-08-07,2009-09-11,2004-10-16,2,8,-70.0,1791.0,667.0
8095,SN2004if-FUV.fits.gz,SN2004if,FUV,339.7855833333333,-0.8651666666666666,6,2004-08-10,2008-09-17,2004-10-16,5,1,-67.0,1433.0,1433.0
8096,SN2004if-NUV.fits.gz,SN2004if,NUV,339.7855833333333,-0.8651666666666666,7,2004-08-10,2008-09-17,2004-10-16,6,1,-67.0,1433.0,1433.0
8097,SN2004ig-FUV.fits.gz,SN2004ig,FUV,1.465791666666667,-0.9958611111111111,3,2003-09-07,2007-11-07,2004-10-24,2,1,-413.0,1110.0,1110.0
8098,SN2004ig-NUV.fits.gz,SN2004ig,NUV,1.465791666666667,-0.9958611111111111,3,2003-09-07,2007-11-07,2004-10-24,2,1,-413.0,1110.0,1110.0
8103,SN2004ij-FUV.fits.gz,SN2004ij,FUV,20.29808333333333,-0.9192222222222222,6,2004-09-25,2008-10-31,2004-11-05,2,4,-41.0,1457.0,1420.0
8104,SN2004ij-NUV.fits.gz,SN2004ij,NUV,20.29808333333333,-0.9192222222222222,7,2004-09-25,2011-10-28,2004-11-05,2,5,-41.0,2549.0,1420.0
8105,SN2004ik-FUV.fits.gz,SN2004ik,FUV,26.23129166666667,-0.09947222222222221,5,2004-10-03,2008-10-29,2004-11-05,2,3,-33.0,1454.0,1066.0
8106,SN2004ik-NUV.fits.gz,SN2004ik,NUV,26.23129166666667,-0.09947222222222221,5,2004-10-03,2008-10-29,2004-11-05,2,3,-33.0,1454.0,1066.0
8107,SN2004il-FUV.fits.gz,SN2004il,FUV,46.76120833333334,-0.01113888888888889,9,2003-11-27,2008-12-13,2004-11-05,1,8,-344.0,1500.0,1080.0
8108,SN2004il-NUV.fits.gz,SN2004il,NUV,46.76120833333334,-0.01113888888888889,10,2003-11-27,2009-12-02,2004-11-05,1,9,-344.0,1853.0,1080.0
8126,SN2005A-FUV.fits.gz,SN2005A,FUV,37.68020833333333,-2.938833333333334,2,2004-11-19,2005-11-05,2005-01-05,1,1,-46.0,304.0,304.0
8127,SN2005A-NUV.fits.gz,SN2005A,NUV,37.68020833333333,-2.938833333333334,2,2004-11-19,2005-11-05,2005-01-05,1,1,-46.0,304.0,304.0
8128,SN2005ac-FUV.fits.gz,SN2005ac,FUV,204.9831375,0.8714361111111112,2,2004-04-15,2007-04-07,2005-02-04,1,1,-294.0,792.0,792.0
8129,SN2005ac-NUV.fits.gz,SN2005ac,NUV,204.9831375,0.8714361111111112,3,2004-04-15,2011-04-14,2005-02-04,1,2,-294.0,2260.0,792.0
8133,SN2005ai-FUV.fits.gz,SN2005ai,FUV,107.6365,75.35808333333333,2,2004-10-05,2005-03-02,2005-02-12,1,1,-130.0,19.0,19.0
8134,SN2005ai-NUV.fits.gz,SN2005ai,NUV,107.6365,75.35808333333333,3,2004-10-05,2005-03-02,2005-02-12,2,1,-130.0,19.0,19.0
8158,SN2005ca-NUV.fits.gz,SN2005ca,NUV,203.160625,11.80936111111111,2,2005-05-05,2007-04-25,2005-05-12,1,1,-6.0,714.0,714.0
8160,SN2005cc-NUV.fits.gz,SN2005cc,NUV,209.2702083333333,41.84494444444444,3,2004-06-05,2011-03-08,2005-05-19,1,2,-347.0,2119.0,2119.0
8165,SN2005ch-FUV.fits.gz,SN2005ch,FUV,215.5282083333333,1.99325,9,2004-06-03,2009-05-18,2005-06-08,2,7,-369.0,1441.0,1039.0
8166,SN2005ch-NUV.fits.gz,SN2005ch,NUV,215.5282083333333,1.99325,11,2004-05-14,2009-06-22,2005-06-08,3,8,-389.0,1476.0,1039.0
8171,SN2005co-FUV.fits.gz,SN2005co,FUV,352.72325,-2.938444444444445,6,2004-10-12,2008-09-04,2005-06-20,2,4,-250.0,1172.0,468.0
8172,SN2005co-NUV.fits.gz,SN2005co,NUV,352.72325,-2.938444444444445,6,2004-10-12,2008-09-04,2005-06-20,2,4,-250.0,1172.0,468.0
8175,SN2005cr-FUV.fits.gz,SN2005cr,FUV,185.5717083333333,12.39702777777778,3,2004-03-30,2007-05-13,2005-06-24,1,2,-450.0,689.0,688.0
8176,SN2005cr-NUV.fits.gz,SN2005cr,NUV,185.5717083333333,12.39702777777778,3,2004-03-30,2007-05-13,2005-06-24,1,2,-450.0,689.0,688.0
8183,SN2005dh-NUV.fits.gz,SN2005dh,NUV,238.5138333333333,23.13608333333333,5,2005-06-17,2007-05-23,2005-08-10,3,2,-53.0,651.0,338.0
8188,SN2005ed-FUV.fits.gz,SN2005ed,FUV,0.7056666666666667,0.7513333333333333,8,2003-10-20,2007-11-07,2005-09-09,1,7,-689.0,789.0,752.0
8189,SN2005ed-NUV.fits.gz,SN2005ed,NUV,0.7056666666666667,0.7513333333333333,8,2003-10-20,2007-11-07,2005-09-09,1,7,-689.0,789.0,752.0
8190,SN2005ef-FUV.fits.gz,SN2005ef,FUV,14.59529166666667,0.6790555555555555,6,2003-10-06,2007-10-29,2005-09-09,1,5,-703.0,780.0,746.0
8191,SN2005ef-NUV.fits.gz,SN2005ef,NUV,14.59529166666667,0.6790555555555555,6,2003-10-06,2007-10-29,2005-09-09,1,5,-703.0,780.0,746.0
8192,SN2005eg-FUV.fits.gz,SN2005eg,FUV,15.535375,-0.8790277777777779,5,2003-10-06,2007-10-28,2005-09-09,1,4,-703.0,779.0,758.0
8193,SN2005eg-NUV.fits.gz,SN2005eg,NUV,15.535375,-0.8790277777777779,5,2003-10-06,2007-10-28,2005-09-09,1,4,-703.0,779.0,758.0
8194,SN2005eh-FUV.fits.gz,SN2005eh,FUV,327.435,0.6575688888888889,3,2003-08-30,2008-09-15,2005-09-09,2,1,-740.0,1103.0,1103.0
8195,SN2005eh-NUV.fits.gz,SN2005eh,NUV,327.435,0.6575688888888889,3,2003-08-30,2008-09-15,2005-09-09,2,1,-740.0,1103.0,1103.0
8198,SN2005ej-FUV.fits.gz,SN2005ej,FUV,283.4103333333333,66.23313888888889,3,2004-08-12,2007-07-12,2005-09-23,1,2,-407.0,657.0,657.0
8199,SN2005ej-NUV.fits.gz,SN2005ej,NUV,283.4103333333333,66.23313888888889,4,2004-08-12,2007-07-12,2005-09-23,2,2,-407.0,657.0,657.0
8202,SN2005eq-FUV.fits.gz,SN2005eq,FUV,47.20545833333333,-7.03325,4,2003-11-25,2008-01-03,2005-09-30,2,2,-675.0,826.0,745.0
8203,SN2005eq-NUV.fits.gz,SN2005eq,NUV,47.20545833333333,-7.03325,4,2003-11-25,2008-01-03,2005-09-30,2,2,-675.0,826.0,745.0
8206,SN2005eu-FUV.fits.gz,SN2005eu,FUV,36.93041666666667,28.17716666666667,6,2003-11-27,2007-10-29,2005-10-04,3,3,-676.0,756.0,38.0
8207,SN2005eu-NUV.fits.gz,SN2005eu,NUV,36.93041666666667,28.17716666666667,15,2003-11-27,2011-11-20,2005-10-04,3,12,-676.0,2238.0,38.0
8208,SN2005ev-FUV.fits.gz,SN2005ev,FUV,37.77054166666667,27.70180555555556,2,2003-11-27,2008-10-20,2005-10-06,1,1,-678.0,1110.0,1110.0
8209,SN2005ev-NUV.fits.gz,SN2005ev,NUV,37.77054166666667,27.70180555555556,2,2003-11-27,2008-10-20,2005-10-06,1,1,-678.0,1110.0,1110.0
